Longevity,Churn,HappinessIndex,ChangeHappinessIndex,SupportCases,ChangeSupportCases,SupportPriority,ChangeSupportPriority,ChangeNumberLogins,ChangeNumberBlogs,ChangeNumberViews,DaysLastLogin,HasSP,HasChangeSP,HasNullHI,PreviousHappinessIndex,IsRatedHI,HasSC,HasChangeSC,HasChangeNBlogs,HasChangeNViews,LongevityFlip,Longevity6,Longevity12,Longevity18,Longevity24,CustomerActivity1,CustomerActivity2,IsActive,MonthlyHappinessIndex
6,0,51,51,1,0,3,0,55,0,-4,3,1,0,0,0,1,1,0,0,1,61,0,6,6,6,0.233902722693,0.216712120446,1,8.5
7,1,132,-17,2,-1,3,0,102,-1,-50,4,1,0,0,149,1,1,1,1,1,60,1,7,7,7,0.469499874799,0.438394114733,1,18.8571428571
6,1,74,-3,0,-2,0,-3,-20,0,3,-5,0,1,0,77,1,0,1,0,1,61,0,6,6,6,-0.322030028821,-0.227899368515,1,12.3333333333
8,0,114,-8,1,0,4,1,3,1,201,0,1,1,0,122,1,1,0,1,1,59,2,8,8,8,-0.0465931259509,-0.0220382547401,1,14.25
8,0,138,16,3,2,3,0,28,0,-482,-13,1,0,0,122,1,1,1,0,1,59,2,8,8,8,-0.186907271004,0.0185446518563,1,17.25
8,0,108,-56,0,-2,0,-3,-1,-2,-193,-21,0,1,0,164,1,0,1,1,1,59,2,8,8,8,-0.554722838619,-0.237949653206,1,13.5
8,0,177,34,5,5,3,3,32,1,-83,0,1,1,0,143,1,1,1,1,1,59,2,8,8,8,0.103015527799,0.12757039901,1,22.125
8,0,149,10,4,-2,3,0,71,6,144,-1,1,0,0,139,1,1,1,1,1,59,2,8,8,8,0.606794535367,0.645264564397,0,18.625
8,0,170,-10,1,-2,3,0,51,-1,-51,0,1,0,0,180,1,1,1,1,1,59,2,8,8,8,0.111046637898,0.135601509109,1,21.25
7,0,20,0,0,0,0,0,0,0,1,18,0,0,0,20,1,0,0,0,1,60,1,7,7,7,0.116571090827,-0.109346878707,1,2.85714285714
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
8,0,0,0,0,0,0,0,0,0,-2,31,0,0,1,0,0,0,0,0,1,59,2,8,8,8,0.297230229387,-0.109584791796,1,0.0
8,0,117,-23,0,-3,0,-3,5,1,-229,-2,0,1,0,140,1,0,1,1,1,59,2,8,8,8,-0.096653207875,-0.0442680210259,1,14.625
8,0,166,49,0,0,0,0,41,0,58,0,0,0,0,117,1,0,0,0,1,59,2,8,8,8,0.113976350774,0.138531221985,1,20.75
7,0,76,-3,1,1,3,3,18,-6,-12,6,1,1,0,79,1,1,1,1,1,60,1,7,7,7,-0.266448290426,-0.32538436613,1,10.8571428571
9,1,150,-5,0,0,0,0,21,-8,0,0,0,0,0,155,1,0,0,1,0,58,3,9,9,9,-0.438463093332,-0.413908222121,1,16.6666666667
5,0,181,30,3,0,3,1,29,6,170,-2,1,1,0,151,1,1,0,1,1,62,5,5,5,5,0.345647984068,0.398033170917,1,36.2
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
8,0,243,35,2,1,3,0,107,12,-1192,-1,1,0,0,208,1,1,1,1,1,59,2,8,8,8,1.03637040299,1.07484043202,0,30.375
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
15,0,32,27,1,1,3,3,2,0,0,31,1,1,0,5,1,1,1,0,0,52,3,3,15,15,0.309259947967,-0.0975550732167,1,2.13333333333
9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58,3,9,9,9,-0.133981054281,-0.10942618307,1,0.0
8,1,37,2,1,1,3,3,6,0,0,-5,1,1,0,35,1,1,1,0,0,59,2,8,8,8,-0.167943513817,-0.0738128535099,1,4.625
11,0,27,7,0,0,0,0,0,0,0,6,0,0,0,20,1,0,0,0,0,56,5,11,11,11,-0.0504901073658,-0.10942618307,1,2.45454545455
9,0,24,4,0,0,0,0,2,0,0,-1,0,0,0,20,1,0,0,0,0,58,3,9,9,9,-0.136025102247,-0.0975550732167,1,2.66666666667
17,0,47,12,0,0,0,0,48,0,0,-3,0,0,0,35,1,0,0,0,0,50,5,5,17,17,0.109180108743,0.175480453411,1,2.76470588235
11,1,0,-25,0,0,0,0,-4,0,0,0,0,0,1,25,1,0,0,0,0,56,5,11,11,11,-0.157723273988,-0.133168402777,1,0.0
10,1,72,37,1,0,3,0,22,0,0,-1,1,0,0,35,1,1,0,0,0,57,4,10,10,10,-0.0173140037127,0.0211560253172,1,7.2
7,1,129,57,0,0,0,0,66,7,11,0,0,0,0,72,1,0,0,1,1,60,1,7,7,7,0.634125524823,0.658680396034,0,18.4285714286
7,1,88,-44,0,-1,0,-2,-27,-1,0,-2,0,1,0,132,1,0,1,1,0,60,1,7,7,7,-0.375712439504,-0.323327252655,1,12.5714285714
8,0,164,-9,0,0,0,0,-57,1,-100,0,0,0,0,173,1,0,0,1,1,59,2,8,8,8,-0.42659703485,-0.402042163639,1,20.5
8,0,47,-116,1,-3,3,0,-115,-2,14,-2,1,0,0,163,1,1,1,1,1,59,2,8,8,8,-0.950572098534,-0.898186911684,0,5.875
8,0,74,-17,1,1,3,3,-3,-2,-33,7,1,1,0,91,1,1,1,1,1,59,2,8,8,8,-0.164280831437,-0.237132064961,1,9.25
4,0,124,116,14,10,3,0,142,1,0,0,1,0,0,8,1,1,1,1,0,63,4,4,4,4,0.762508831874,0.787063703085,0,31.0
8,0,87,10,0,0,0,0,-6,-1,35,-2,0,0,0,77,1,0,0,1,1,59,2,8,8,8,-0.248290133334,-0.195904946485,1,10.875
7,0,27,5,0,-2,0,-3,8,0,0,17,0,1,0,22,1,0,1,0,0,60,1,7,7,7,0.150061068059,-0.0619417436565,1,3.85714285714
8,1,160,22,1,1,3,3,14,3,-3045,3,1,1,0,138,1,1,1,1,1,59,2,8,8,8,-0.0896963378409,-0.106886940088,1,20.0
7,0,124,17,0,0,0,0,2,0,3,-8,0,0,0,107,1,0,0,0,1,60,1,7,7,7,-0.233193293891,-0.0973171601274,1,17.7142857143
8,0,94,-51,0,0,0,0,-12,-3,676,-5,0,0,0,145,1,0,0,1,1,59,2,8,8,8,-0.382097012724,-0.287966352417,1,11.75
7,0,205,15,0,-2,0,-3,10,6,-91,0,0,1,0,190,1,0,1,1,1,60,1,7,7,7,0.240004317326,0.264559188537,1,29.2857142857
7,0,54,16,0,0,0,0,-2,0,-9,-3,0,0,0,38,1,0,0,0,1,60,1,7,7,7,-0.18831137686,-0.122011032192,1,7.71428571429
7,1,0,0,0,0,0,0,2,0,0,31,0,0,1,0,0,0,0,0,0,60,1,7,7,7,0.309259947967,-0.0975550732167,1,0.0
7,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,60,1,7,7,7,0.297388838113,-0.10942618307,1,0.0
8,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,59,2,8,8,8,0.297388838113,-0.10942618307,1,0.0
7,0,94,5,6,1,3,0,9,0,-10,3,1,0,0,89,1,1,1,0,1,60,1,7,7,7,-0.0396086301142,-0.056799232361,1,13.4285714286
7,1,18,-56,0,0,0,0,-6,-1,-58,7,0,0,0,74,1,0,0,1,1,60,1,7,7,7,-0.130429018731,-0.203280252255,1,2.57142857143
7,1,0,0,0,0,0,0,2,0,-4,31,0,0,1,0,0,0,0,0,1,60,1,7,7,7,0.308942730514,-0.0978722906692,1,0.0
7,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,60,1,7,7,7,0.297388838113,-0.10942618307,1,0.0
7,1,0,-26,0,0,0,0,0,0,-180,31,0,0,1,26,1,0,0,0,1,60,1,7,7,7,0.283114052753,-0.123700968431,1,0.0
8,0,188,7,3,-3,2,-1,-1,0,5,-2,1,1,0,181,1,1,1,0,1,59,2,8,8,8,-0.16735040303,-0.114965216181,1,23.5
8,0,12,-26,0,0,0,0,-1,0,-19,-11,0,0,0,38,1,0,0,0,1,59,2,8,8,8,-0.294490128118,-0.116868520896,1,1.5
7,1,82,51,0,0,0,0,6,1,-272,-5,0,0,0,31,1,0,0,1,1,60,1,7,7,7,-0.13587321402,-0.0417425537131,1,11.7142857143
8,0,38,-27,0,0,0,0,0,0,1,31,0,0,0,65,1,0,0,0,1,59,2,8,8,8,0.297468142477,-0.109346878707,1,4.75
6,1,50,-20,0,0,0,0,-10,0,8,-2,0,0,0,70,1,0,0,0,1,61,0,6,6,6,-0.220532484281,-0.168147297432,1,8.33333333333
7,0,83,-9,0,0,0,0,13,-1,90,-1,0,0,0,92,1,0,0,1,1,60,1,7,7,7,-0.117237691937,-0.0787676629067,1,11.8571428571
7,1,42,34,0,0,0,0,4,1,0,-29,0,0,0,8,1,0,0,1,0,60,1,7,7,7,-0.460137324766,-0.0320428767994,1,6.0
7,0,52,-56,1,-17,3,0,-61,-1,72,-3,1,0,0,108,1,1,1,1,1,60,1,7,7,7,-0.585726550687,-0.519426206018,0,7.42857142857
5,1,74,-49,0,0,0,0,-10,-3,-44,-1,0,0,0,123,1,0,0,1,1,62,5,5,5,5,-0.371664413036,-0.333194384006,1,14.8
7,0,113,-11,0,0,0,0,2,0,183,-5,0,0,0,124,1,0,0,0,1,60,1,7,7,7,-0.177173035073,-0.0830423747668,1,16.1428571429
7,1,32,5,0,0,0,0,1,0,0,21,0,0,0,27,1,0,0,0,0,60,1,7,7,7,0.164172814848,-0.103490628143,1,4.57142857143
7,0,98,-24,0,-1,0,-3,-3,1,469,0,0,1,0,122,1,0,1,1,1,60,1,7,7,7,-0.0609528861964,-0.0363980149857,1,14.0
7,1,56,10,0,-1,0,-3,1,0,-2,5,0,1,0,46,1,0,1,0,1,60,1,7,7,7,-0.0586283189845,-0.10364923687,1,8.0
5,0,78,14,2,2,3,3,17,0,0,-2,1,1,0,64,1,1,1,0,0,62,5,5,5,5,-0.0609069361654,-0.00852174931625,1,15.6
7,0,112,1,0,-1,0,-3,31,0,38,3,0,1,0,111,1,0,1,0,1,60,1,7,7,7,0.0947801877026,0.0775895854558,1,16.0
6,0,181,28,1,-1,3,1,3,6,101,0,1,1,0,153,1,1,1,1,1,61,0,6,6,6,0.213681870557,0.238236741768,1,30.1666666667
7,0,142,-12,1,1,3,3,52,-2,-1242,0,1,1,0,154,1,1,1,1,1,60,1,7,7,7,-0.0311103902084,-0.00655551899767,1,20.2857142857
6,0,115,70,0,0,0,0,58,2,-2,2,0,0,0,45,1,0,0,1,1,61,0,6,6,6,0.345235011507,0.34195956708,1,19.1666666667
4,0,0,-7,0,0,0,0,-12,0,17,24,0,0,1,7,1,0,0,0,1,63,4,4,4,4,0.130104248432,-0.179304668018,1,0.0
7,0,141,-24,1,-4,3,0,45,0,225,-3,1,0,0,165,1,1,1,0,1,60,1,7,7,7,0.109216925664,0.175517270332,1,20.1428571429
7,0,91,15,0,0,0,0,-8,0,0,-17,0,0,0,76,1,0,0,0,0,60,1,7,7,7,-0.41802317662,-0.156910622484,1,13.0
4,0,27,-22,2,1,3,3,100,-2,0,0,1,1,0,49,1,1,1,1,0,63,4,4,4,4,0.352292265261,0.376847136472,1,6.75
5,0,0,-13,0,0,0,0,-2,0,0,-42,0,0,1,13,1,0,0,0,0,62,5,5,5,5,-0.730288792539,-0.121297292923,1,0.0
7,0,180,4,0,0,0,0,31,-1,282,17,0,0,0,176,1,0,0,1,1,60,1,7,7,7,0.255301575207,0.0432987634918,1,25.7142857143
7,0,142,9,3,-4,3,0,18,5,100,-1,1,0,0,133,1,1,1,1,1,60,1,7,7,7,0.235079645712,0.273549674741,1,20.2857142857
7,0,60,41,0,0,0,0,2,0,0,-18,0,0,0,19,1,0,0,0,0,60,1,7,7,7,-0.372582785173,-0.0975550732167,1,8.57142857143
7,0,151,47,1,1,3,3,15,2,-72,6,1,1,0,104,1,1,1,1,1,60,1,7,7,7,0.140115475518,0.081179399814,1,21.5714285714
7,0,167,1,3,3,3,3,38,2,406,6,1,1,0,166,1,1,1,1,1,60,1,7,7,7,0.314540724401,0.255604648697,1,23.8571428571
7,0,0,-1,1,1,3,3,-4,0,0,-11,1,1,1,1,1,1,1,0,0,60,1,7,7,7,-0.310790009999,-0.133168402777,1,0.0
7,0,63,-59,0,0,0,0,-13,-5,-56,2,0,0,0,122,1,0,0,1,1,60,1,7,7,7,-0.455959429844,-0.459234874271,0,9.0
4,0,106,101,32,31,3,0,66,0,9,0,1,0,0,5,1,1,1,0,1,63,4,4,4,4,0.258479310149,0.28303418136,1,26.5
6,1,159,0,1,1,3,3,57,1,5664,0,1,1,0,159,1,1,1,1,1,61,0,6,6,6,0.707166575784,0.731721446995,0,26.5
18,1,35,0,0,0,0,0,3,0,0,13,0,0,0,35,1,0,0,0,0,49,0,6,0,18,0.0647226621485,-0.09161951829,1,1.94444444444
15,0,22,-8,0,0,0,0,-23,0,0,11,0,0,0,30,1,0,0,0,0,52,3,3,15,15,-0.117432081584,-0.245943946384,1,1.46666666667
17,0,52,12,1,1,3,3,38,0,0,3,1,1,0,40,1,1,1,0,0,50,5,5,17,17,0.133315506391,0.116124904144,1,3.05882352941
13,0,36,6,0,-3,0,-3,2,0,0,0,0,1,0,30,1,0,1,0,0,54,1,1,13,13,-0.122109944427,-0.0975550732167,1,2.76923076923
16,0,15,0,0,0,0,0,1,0,0,28,0,0,0,15,1,0,0,0,0,51,4,4,16,16,0.261578919583,-0.103490628143,1,0.9375
12,1,7,2,0,0,0,0,5,0,0,15,0,0,0,5,1,0,0,0,0,55,0,0,12,12,0.10442408764,-0.0797484084366,1,0.583333333333
12,1,0,0,0,-3,0,-3,0,0,0,0,0,1,1,0,0,0,1,0,0,55,0,0,12,12,-0.133981054281,-0.10942618307,1,0.0
16,1,72,22,0,0,0,0,85,0,0,-3,0,0,0,50,1,0,0,0,0,51,4,4,16,16,0.328795641031,0.395095985699,1,4.5
18,0,37,37,0,0,0,0,18,0,0,31,0,0,0,0,1,0,0,0,0,49,0,6,0,18,0.404228826794,-0.00258619438955,1,2.05555555556
17,0,62,17,0,0,0,0,-3,0,0,0,0,0,0,45,1,0,0,0,0,50,5,5,17,17,-0.151787719061,-0.12723284785,1,3.64705882353
21,0,130,2,1,1,3,3,49,0,-4,-1,1,1,0,128,1,1,1,0,1,46,3,9,3,21,0.142628761856,0.181098790886,1,6.19047619048
12,1,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,55,0,0,12,12,0.297388838113,-0.10942618307,1,0.0
6,0,106,32,0,0,0,0,13,0,-2,2,0,0,0,74,1,0,0,0,1,61,0,6,6,6,-0.0291471333217,-0.0324225777493,1,17.6666666667
7,0,99,17,0,-2,0,-3,27,0,47,3,0,1,0,82,1,0,1,0,1,60,1,7,7,7,0.0717517072638,0.0545611050171,1,14.1428571429
7,0,122,-2,0,0,0,0,-17,-2,-19,-2,0,0,0,124,1,0,0,1,1,60,1,7,7,7,-0.3715047597,-0.319119572851,1,17.4285714286
7,0,205,-55,2,-2,2,-1,91,-1,43,0,1,1,0,260,1,1,1,1,1,60,1,7,7,7,0.355923445099,0.380478316309,1,29.2857142857
6,1,71,-62,1,0,3,0,10,-2,-2,0,1,0,0,133,1,1,0,1,1,61,0,6,6,6,-0.182066286868,-0.157511415657,1,11.8333333333
6,0,186,36,3,3,3,3,58,2,68,0,1,1,0,150,1,1,1,1,1,61,0,6,6,6,0.322956001287,0.347510872498,1,31.0
6,0,146,-10,1,1,3,3,32,-1,129,-1,1,1,0,156,1,1,1,1,1,61,0,6,6,6,-0.00136927816791,0.037100750862,1,24.3333333333
3,1,0,-11,1,1,3,3,6,0,15,3,1,1,1,11,1,1,1,0,1,64,3,3,3,3,-0.0554326858164,-0.0726232880632,1,0.0
7,0,114,2,1,0,3,0,4,3,-28,-11,1,0,0,112,1,1,0,1,1,60,1,7,7,7,-0.10460283306,0.0730187741612,1,16.2857142857
7,0,0,-28,0,-1,0,-3,-7,0,13,9,0,1,1,28,1,0,1,0,1,60,1,7,7,7,-0.0492625616747,-0.149944110836,1,0.0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,3,3,3,3,-0.133981054281,-0.10942618307,1,0.0
6,1,0,-5,0,0,0,0,-2,0,117,-24,0,0,1,5,1,0,0,0,1,61,0,6,6,6,-0.47053734131,-0.112018682439,1,0.0
6,0,34,22,0,0,0,0,2,0,0,31,0,0,0,12,1,0,0,0,0,61,0,6,6,6,0.309259947967,-0.0975550732167,1,5.66666666667
7,0,65,19,1,1,3,3,32,0,2,-6,1,1,0,46,1,1,1,0,1,60,1,7,7,7,-0.0273756348154,0.0806701833104,1,9.28571428571
7,0,42,12,1,1,3,3,3,0,0,16,1,1,0,30,1,1,1,0,0,60,1,7,7,7,0.106468135606,-0.09161951829,1,6.0
5,0,69,-21,3,-3,3,0,-76,-1,5,0,1,0,0,90,1,1,1,1,1,62,5,5,5,5,-0.638327793458,-0.613772922247,0,13.8
6,0,101,-75,4,-7,3,-1,22,-2,144,0,1,1,0,176,1,1,1,1,1,61,0,6,6,6,-0.0992611907329,-0.0747063195221,1,16.8333333333
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
6,0,37,-16,0,0,0,0,-23,0,142,-2,0,0,0,53,1,0,0,0,1,61,0,6,6,6,-0.287067913671,-0.234682726822,1,6.16666666667
6,0,117,55,2,2,4,4,16,1,17,-3,1,1,0,62,1,1,1,1,1,61,0,6,6,6,-0.0257683881744,0.0405319564939,1,19.5
5,0,82,-17,1,1,3,3,-1,3,-16,4,1,1,0,99,1,1,1,1,1,62,5,5,5,5,0.0753984119511,0.0442926518851,1,16.4
6,1,35,35,0,-1,0,-3,15,1,0,21,0,1,0,0,1,0,1,1,0,61,0,6,6,6,0.300911670386,0.0332482273943,1,5.83333333333
7,0,114,1,0,-2,0,-3,-7,0,9,-1,0,1,0,113,1,0,1,0,1,60,1,7,7,7,-0.188731357319,-0.150261328289,1,16.2857142857
6,0,173,58,4,3,3,-1,70,3,62,-1,1,1,0,115,1,1,1,1,1,61,0,6,6,6,0.433432762974,0.471902792004,0,28.8333333333
6,0,149,18,0,-1,0,-3,43,-2,0,0,0,1,0,131,1,0,1,1,0,61,0,6,6,6,0.0139656344393,0.03852050565,1,24.8333333333
6,1,89,58,0,-1,0,-3,-25,1,9,0,0,1,0,31,1,0,1,1,1,61,0,6,6,6,-0.228015101616,-0.203460230406,1,14.8333333333
5,0,191,49,2,0,3,-1,208,2,27,-1,1,1,0,142,1,1,0,1,1,62,5,5,5,5,1.19612260358,1.23459263261,0,38.2
6,0,167,0,0,0,0,0,-12,4,138,-2,0,0,0,167,1,0,0,1,1,61,0,6,6,6,-0.00752968067411,0.044855506175,1,27.8333333333
6,0,183,24,0,0,0,0,41,-1,337,-2,0,0,0,159,1,0,0,1,1,61,0,6,6,6,0.054630865881,0.10701605273,1,30.5
6,0,61,-10,0,0,0,0,15,0,12,-13,0,0,0,71,1,0,0,0,1,61,0,6,6,6,-0.224893129672,-0.0194412068123,1,10.1666666667
6,0,0,0,0,0,0,0,0,0,0,31,0,0,1,0,0,0,0,0,0,61,0,6,6,6,0.297388838113,-0.10942618307,1,0.0
6,0,147,33,7,5,3,0,121,0,86,-1,1,0,0,114,1,1,1,0,1,61,0,6,6,6,0.577126109258,0.615596138288,0,24.5
4,0,85,63,0,-1,0,-3,-41,8,10,0,0,1,0,22,1,0,1,1,1,63,4,4,4,4,0.0525829298671,0.0771378010778,1,21.25
6,0,123,47,1,-1,3,1,-36,-1,72,0,1,1,0,76,1,1,1,1,1,61,0,6,6,6,-0.395592204062,-0.371037332851,1,20.5
6,1,0,0,0,0,0,0,0,0,-1846,31,0,0,1,0,0,0,0,0,1,61,0,6,6,6,0.150992983804,-0.255822037379,1,0.0
6,0,11,-59,0,-6,0,-3,-28,0,2,0,0,1,0,70,1,0,1,0,1,61,0,6,6,6,-0.300017983502,-0.275463112291,1,1.83333333333
6,0,185,4,7,3,3,0,-33,0,-6,0,1,0,0,181,1,1,1,0,1,61,0,6,6,6,-0.330330193041,-0.30577532183,1,30.8333333333
6,0,52,-9,0,-1,0,-3,-22,-2,30,-5,0,1,0,61,1,0,1,1,1,61,0,6,6,6,-0.439042093998,-0.344911433692,1,8.66666666667
6,0,66,17,0,0,0,0,-5,-1,22,1,0,0,0,49,1,0,0,1,1,61,0,6,6,6,-0.201640061671,-0.191000348279,1,11.0
6,0,167,24,7,-1,3,0,165,-5,34,0,1,0,0,143,1,1,1,1,1,61,0,6,6,6,0.57987642415,0.604431295361,0,27.8333333333
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
5,1,0,-31,0,0,0,0,-10,0,243,0,0,0,1,31,1,0,0,0,1,62,5,5,5,5,-0.174065643311,-0.1495107721,1,0.0
4,0,61,12,1,0,3,3,73,0,0,0,1,1,0,49,1,1,0,0,0,63,4,4,4,4,0.299314455368,0.323869326579,1,15.25
6,0,112,83,1,0,3,3,33,1,57,-4,1,1,0,29,1,1,0,1,1,61,0,6,6,6,0.0643930622849,0.144608564772,1,18.6666666667
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
6,1,215,40,3,3,3,3,496,4,6,0,1,1,0,175,1,1,1,1,1,61,0,6,6,6,3.02509436179,3.04964923301,0,35.8333333333
6,0,107,-3,1,0,3,0,57,1,64,-1,1,0,0,110,1,1,0,1,1,61,0,6,6,6,0.249146984525,0.287617013555,1,17.8333333333
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66,1,1,1,1,-0.133981054281,-0.10942618307,1,0.0
6,0,47,-13,2,0,3,0,-1,0,0,-1,1,0,0,60,1,1,0,0,0,61,0,6,6,6,-0.153831767027,-0.115361737997,1,7.83333333333
6,1,10,-6,1,0,3,0,-6,0,-2,18,1,0,0,16,1,1,0,0,1,61,0,6,6,6,0.0807198481778,-0.145198121356,1,1.66666666667
6,0,0,-23,0,-1,0,-3,1,-1,0,-6,0,1,1,23,1,0,1,1,0,61,0,6,6,6,-0.265177532833,-0.157131714707,1,0.0
6,0,104,-15,1,1,3,3,-6,-5,-35,-2,1,1,0,119,1,1,1,1,1,61,0,6,6,6,-0.468405785008,-0.416020598159,1,17.3333333333
6,1,80,55,2,0,3,0,33,0,-13,0,1,0,0,25,1,1,0,0,1,61,0,6,6,6,0.0608613015796,0.0854161727904,1,13.3333333333
6,0,77,-7,0,0,0,0,-30,-3,690,2,0,0,0,84,1,0,0,1,1,61,0,6,6,6,-0.390420635586,-0.393696080014,1,12.8333333333
6,1,15,15,1,1,3,3,26,0,-298,31,1,1,0,0,1,1,1,0,1,61,0,6,6,6,0.428080565999,0.021265544816,1,2.5
6,0,12,8,0,0,0,0,-4,0,0,11,0,0,0,4,1,0,0,0,0,61,0,6,6,6,-0.00465653797676,-0.133168402777,1,2.0
6,0,130,45,3,3,3,3,118,0,0,4,1,1,0,85,1,1,1,0,0,61,0,6,6,6,0.622075058346,0.59096929828,0,21.6666666667
5,1,56,-65,0,-1,0,-3,-66,-2,20,0,0,1,0,121,1,0,1,1,1,62,5,5,5,5,-0.631423765308,-0.606868894098,0,11.2
6,1,121,47,0,-1,0,-2,9,1,53,1,0,1,0,74,1,0,1,1,1,61,0,6,6,6,-0.00880168431244,0.00183802907915,1,20.1666666667
6,0,72,65,1,1,3,3,165,1,0,-5,1,1,0,7,1,1,1,1,0,61,0,6,6,6,0.829450806092,0.923581466399,0,12.0
6,0,0,0,0,0,0,0,0,0,-26,31,0,0,1,0,0,0,0,0,1,61,0,6,6,6,0.295326924672,-0.111488096511,1,0.0
6,0,145,-23,2,-5,3,0,18,-1,513,-2,1,0,0,168,1,1,1,1,1,61,0,6,6,6,-0.0679293295249,-0.0155441426758,1,24.1666666667
5,0,83,34,2,0,3,0,-15,0,2,-1,1,0,0,49,1,1,0,0,1,62,5,5,5,5,-0.236770927274,-0.198300898244,1,16.6
6,0,106,70,1,-1,2,-1,20,1,99,-8,1,1,0,36,1,1,1,1,1,61,0,6,6,6,-0.0650989997881,0.0707771339761,1,17.6666666667
6,0,104,82,5,5,3,3,64,112,0,31,1,1,0,22,1,1,1,1,0,61,0,6,6,6,6.68506604858,6.2782510274,0,17.3333333333
4,0,62,6,2,1,3,3,2,-3,2,0,1,1,0,56,1,1,1,1,1,63,4,4,4,4,-0.282874595393,-0.258319724182,1,15.5
6,0,167,12,9,8,3,0,118,2,112,0,1,0,0,155,1,1,1,1,1,61,0,6,6,6,0.682578688866,0.707133560077,0,27.8333333333
3,0,58,58,0,0,0,0,32,0,0,0,0,0,0,0,1,0,0,0,0,64,3,3,3,3,0.0559567033734,0.0805115745842,1,19.3333333333
6,0,165,-16,1,1,3,3,-21,11,14148,0,1,1,0,181,1,1,1,1,1,61,0,6,6,6,1.4534223738,1.47797724501,0,27.5
6,1,12,12,0,0,0,0,10,0,4,-9,0,0,0,0,1,0,0,0,1,61,0,6,6,6,-0.199544707934,-0.0497534163507,1,2.0
6,1,34,-30,0,-1,0,-3,-3,0,0,18,0,1,0,64,1,0,1,0,0,61,0,6,6,6,0.0986851216841,-0.12723284785,1,5.66666666667
6,0,126,106,3,3,3,3,45,2,0,-1,1,1,0,20,1,1,1,1,0,61,0,6,6,6,0.226485932729,0.264955961759,1,21.0
5,1,146,3,0,0,0,0,24,0,626,0,0,0,0,143,1,0,0,0,1,62,5,5,5,5,0.0581167952694,0.0826716664802,1,29.2
5,1,101,-10,0,0,0,0,12,6,-1,-1,0,0,0,111,1,0,0,1,1,62,5,5,5,5,0.245097662041,0.283567691071,1,20.2
5,0,108,18,0,0,0,0,-1,0,-1,11,0,0,0,90,1,0,0,0,1,62,5,5,5,5,0.0130708224402,-0.11544104236,1,21.6
6,1,57,53,2,2,3,3,13,1,0,11,1,1,0,4,1,1,1,1,0,61,0,6,6,6,0.149888982341,0.0213771175409,1,9.5
4,0,46,46,0,0,0,0,68,0,0,0,0,0,0,0,1,0,0,0,0,63,4,4,4,4,0.269636680735,0.294191551945,1,11.5
6,0,137,81,2,2,3,3,76,7,21,1,1,1,0,56,1,1,1,1,1,61,0,6,6,6,0.70818927554,0.718828988932,0,22.8333333333
6,0,42,32,0,0,0,0,29,0,0,4,0,0,0,10,1,0,0,0,0,61,0,6,6,6,0.09381066987,0.0627049098041,1,7.0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
6,0,0,0,0,0,0,0,22,0,0,31,0,0,1,0,0,0,0,0,0,61,0,6,6,6,0.427971046501,0.0211560253172,1,0.0
5,0,25,-6,0,-1,0,-3,22,0,57,2,0,1,0,31,1,0,1,0,1,62,5,5,5,5,0.0289518184423,0.0256763740147,1,5.0
5,0,154,131,0,-1,0,-3,42,2,8,-2,0,1,0,23,1,0,1,1,1,62,5,5,5,5,0.195398545035,0.247783731884,1,30.8
2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65,2,2,2,2,-0.133981054281,-0.10942618307,1,0.0
5,0,143,9,5,-7,3,0,27,-2,273,0,1,0,0,134,1,1,1,1,1,62,5,5,5,5,-0.0593531532577,-0.0347982820469,1,28.6
4,0,30,0,3,3,3,3,68,0,0,0,1,1,0,30,1,1,1,0,0,63,4,4,4,4,0.269636680735,0.294191551945,1,7.5
