ID,Customer Age (in months),"Churn (1 = Yes, 0 = No)",CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1
" 1,753 ",17,0,22,-30,0,0,0,0,10,0,11,0
" 1,754 ",16,1,93,-46,0,0,0,0,-22,-1,61,-10
" 1,755 ",16,1,132,-71,0,0,0,0,1,-1,1209,0
" 1,756 ",13,0,131,-11,0,-1,0,-3,3,-1,-60,5
" 1,757 ",16,0,187,47,0,0,0,0,16,1,-342,-1
" 1,758 ",17,0,92,0,0,0,0,0,-1,0,-133,0
" 1,759 ",16,0,139,1,0,-2,0,-3,29,0,-13,-1
" 1,760 ",12,1,0,0,0,0,0,0,0,0,0,31
" 1,761 ",17,0,81,-1,0,0,0,0,-1,0,56,3
" 1,762 ",13,0,45,-16,0,-1,0,-3,-1,0,-3,-2
" 1,763 ",17,0,58,-9,0,0,0,0,-11,0,-8,-5
" 1,764 ",16,1,205,2,0,-2,0,-3,37,-3,1125,5
" 1,765 ",17,0,50,-46,0,-1,0,-3,-1,0,12,4
" 1,766 ",17,0,157,-12,0,-5,0,-3,-44,-1,-490,5
" 1,767 ",17,0,0,0,0,0,0,0,0,0,0,31
" 1,768 ",17,0,80,-15,0,0,0,0,-1,0,-190,-1
" 1,769 ",15,1,78,-4,0,0,0,0,14,0,21,0
" 1,770 ",17,0,163,11,0,0,0,0,39,5,-574,0
" 1,771 ",16,0,43,8,0,0,0,0,-1,0,0,-112
" 1,772 ",16,0,12,-25,0,0,0,0,-4,0,1,-4
" 1,773 ",15,0,117,-18,1,1,3,3,-15,1,-111,0
" 1,774 ",17,0,0,0,0,0,0,0,0,0,0,31
" 1,775 ",8,0,60,10,0,0,0,0,1,0,-9,-19
" 1,776 ",14,0,132,-31,0,0,0,0,-26,-1,0,0
" 1,777 ",16,0,135,12,0,0,0,0,-5,1,0,7
" 1,778 ",17,0,104,-48,0,-2,0,-3,-20,-1,-320,2
" 1,779 ",15,0,115,35,0,0,0,0,12,0,-22,31
" 1,780 ",12,0,120,5,1,1,3,3,9,0,0,3
" 1,781 ",17,0,140,-35,0,0,0,0,-9,-2,-110,-8
" 1,782 ",17,1,31,-25,0,0,0,0,0,0,18,31
" 1,783 ",12,1,68,68,0,0,0,0,14,3,-3,31
" 1,784 ",15,0,113,2,0,0,0,0,30,2,0,-1
" 1,785 ",14,0,191,66,8,7,3,3,112,3,-1156,0
" 1,786 ",15,0,106,8,3,2,3,0,-42,0,34,0
" 1,787 ",14,0,150,-15,0,-4,0,-3,-36,0,-134,0
" 1,788 ",17,0,140,0,0,0,0,0,1,0,-750,0
" 1,789 ",16,0,80,24,0,0,0,0,82,3,17,-10
" 1,790 ",16,0,207,1,0,-1,0,-3,5,1,641,1
" 1,791 ",17,0,179,-2,0,-1,0,-2,-2,-2,52,0
" 1,792 ",17,0,171,30,0,0,0,0,20,6,1926,0
" 1,793 ",16,0,170,-11,0,-3,0,-3,-14,0,7423,0
" 1,794 ",16,0,48,-5,0,-2,0,-3,-22,0,109,-1
" 1,795 ",17,0,146,-7,0,0,0,0,-2,3,0,-1
" 1,796 ",15,0,171,-1,0,0,0,0,6,-1,33,3
" 1,797 ",17,0,89,9,0,0,0,0,12,0,-11,31
" 1,798 ",1,0,0,0,0,0,0,0,0,0,0,0
" 1,799 ",15,0,20,-60,0,0,0,0,-10,0,-715,0
" 1,800 ",5,0,65,43,0,0,0,0,0,0,0,0
" 1,801 ",17,0,108,-17,8,6,3,0,125,-4,272,-9
" 1,802 ",17,0,35,-36,0,-1,0,-3,6,-1,-15,-62
" 1,803 ",16,1,0,-12,0,0,0,0,-2,0,-1,-90
" 1,804 ",17,0,133,-52,0,0,0,0,54,-2,-1,0
" 1,805 ",17,0,86,-22,1,1,3,3,6,-1,-117,-2
" 1,806 ",17,0,80,-1,0,0,0,0,-6,0,22,-1
" 1,807 ",17,0,77,45,0,0,0,0,2,1,7,31
" 1,808 ",16,0,0,0,0,0,0,0,0,0,0,31
" 1,809 ",14,0,0,0,0,0,0,0,0,0,-38,31
" 1,810 ",17,1,154,44,0,-1,0,-3,-7,2,-185,6
" 1,811 ",13,0,130,-38,0,-2,0,-3,-10,-3,25,-1
" 1,812 ",15,0,144,2,0,0,0,0,26,2,-294,3
" 1,813 ",3,0,25,25,1,1,3,3,12,0,0,0
" 1,814 ",17,0,60,8,0,0,0,0,5,0,27,25
" 1,815 ",17,0,246,12,1,-7,3,0,-51,-6,2112,0
" 1,816 ",17,0,213,-11,6,4,3,0,58,6,-77,0
" 1,817 ",16,0,110,10,2,2,3,3,-6,0,-95,0
" 1,818 ",15,0,188,-12,0,0,0,0,14,-7,141,-3
" 1,819 ",35,0,169,-26,1,1,3,3,46,1,-193,0
" 1,820 ",32,0,111,-10,1,1,3,3,17,0,-26,-1
" 1,821 ",25,0,155,31,3,-1,3,0,86,5,-90,-4
" 1,822 ",32,0,73,11,0,0,0,0,6,0,-9,18
" 1,823 ",32,1,18,-1,0,0,0,0,-2,0,-15,7
" 1,824 ",31,0,110,-15,0,0,0,0,11,0,562,0
" 1,825 ",21,0,141,-13,0,0,0,0,-4,2,-236,-3
" 1,826 ",32,0,150,0,0,0,0,0,-45,0,-3336,0
" 1,827 ",32,0,159,45,0,0,0,0,21,1,-66,0
" 1,828 ",29,0,99,-14,0,0,0,0,6,0,-1,0
" 1,829 ",30,0,139,-1,0,0,0,0,44,0,-20,-2
" 1,830 ",31,0,172,-2,1,0,3,1,-4,-1,-1229,0
" 1,831 ",30,1,65,0,0,0,0,0,0,0,0,31
" 1,832 ",32,0,46,-9,0,0,0,0,-22,0,-123,10
" 1,833 ",31,1,95,23,0,0,0,0,0,0,3,31
" 1,834 ",29,0,116,-1,0,0,0,0,5,-2,-32,-2
" 1,835 ",30,0,89,9,0,0,0,0,17,0,-490,0
" 1,836 ",32,0,215,15,0,0,0,0,65,-1,2472,0
" 1,837 ",24,0,40,-61,0,0,0,0,1,-1,14,-19
" 1,838 ",31,0,100,-21,0,0,0,0,3,0,44,-4
" 1,839 ",29,0,129,-13,0,-1,0,-2,-42,0,-503,0
" 1,840 ",32,0,139,30,0,0,0,0,5,2,-112,0
" 1,841 ",27,0,80,0,0,0,0,0,-2,0,-96,1
" 1,842 ",31,0,82,0,0,0,0,0,-5,0,-200,0
" 1,843 ",27,0,12,1,0,0,0,0,0,0,6,30
" 1,844 ",28,0,182,8,0,0,0,0,28,-2,71,-5
" 1,845 ",30,0,30,-10,0,0,0,0,-1,0,1,-20
" 1,846 ",31,0,57,-5,2,2,3,3,22,0,19,31
" 1,847 ",31,0,168,18,0,-6,0,-3,-1,3,-48,10
" 1,848 ",31,0,78,0,0,0,0,0,0,0,54,31
" 1,849 ",29,0,63,-2,0,0,0,0,4,0,-1,10
" 1,850 ",31,0,158,10,4,4,3,3,48,0,128,0
" 1,851 ",31,0,85,-10,0,0,0,0,0,0,-602,3
" 1,852 ",32,0,70,2,0,0,0,0,5,0,0,-9
" 1,853 ",31,0,107,-1,0,0,0,0,3,0,-126,-5
" 1,854 ",31,0,18,-40,0,0,0,0,-2,0,385,-5
" 1,855 ",31,0,205,5,0,0,0,0,41,-2,-286,-1
" 1,856 ",31,0,131,13,0,0,0,0,3,0,230,16
" 1,857 ",31,0,115,0,0,0,0,0,1,0,-9,21
" 1,858 ",30,0,167,37,0,0,0,0,9,1,-76,3
" 1,859 ",31,0,176,-11,4,3,3,0,89,0,83,0
" 1,860 ",30,1,106,-25,0,0,0,0,-3,0,847,4
" 1,861 ",31,0,79,25,0,0,0,0,4,0,-36,31
" 1,862 ",26,0,0,-27,0,0,0,0,0,0,13,31
" 1,863 ",30,0,26,-35,0,0,0,0,-4,0,9,-182
" 1,864 ",28,0,145,11,0,0,0,0,9,0,27,3
" 1,865 ",35,0,190,-3,3,2,3,0,11,2,555,-1
" 1,866 ",31,0,221,11,0,-2,0,-4,42,5,491,0
" 1,867 ",31,0,60,-3,0,0,0,0,-2,0,-11,-6
" 1,868 ",29,0,187,9,1,1,3,3,40,0,-545,-1
" 1,869 ",31,0,86,50,6,6,3,3,23,1,0,17
" 1,870 ",13,0,130,-10,0,0,0,0,-2,0,350,5
" 1,871 ",30,1,30,0,0,0,0,0,4,0,0,4
" 1,872 ",31,1,105,1,0,-1,0,-3,-17,0,-1382,-4
" 1,873 ",31,0,55,-26,0,0,0,0,5,-1,0,-2
" 1,874 ",31,0,124,2,0,0,0,0,0,0,-11,31
" 1,875 ",27,0,73,-2,0,0,0,0,1,0,7,-2
" 1,876 ",30,0,57,-71,0,-4,0,-3,-23,-1,509,4
" 1,877 ",29,0,200,5,0,0,0,0,104,-1,705,0
" 1,878 ",29,0,178,-5,0,0,0,0,38,-2,-123,0
" 1,879 ",31,0,92,-2,0,0,0,0,-4,0,8,-3
" 1,880 ",31,0,75,10,1,1,3,3,4,0,0,-30
" 1,881 ",31,0,115,46,0,-1,0,-3,-17,0,11,0
" 1,882 ",31,0,40,40,0,0,0,0,6,0,0,30
" 1,883 ",31,0,34,0,0,0,0,0,0,0,8,31
" 1,884 ",31,0,62,-11,0,0,0,0,1,0,8,15
" 1,885 ",31,0,163,-12,2,-1,3,-1,18,-11,1337,0
" 1,886 ",31,0,158,44,0,0,0,0,22,2,1048,-5
" 1,887 ",31,0,97,14,3,3,3,3,18,0,-27,-3
" 1,888 ",31,0,139,14,0,0,0,0,8,1,9,3
" 1,889 ",31,0,129,41,1,0,3,0,59,1,-28,-1
" 1,890 ",31,0,17,0,0,0,0,0,-2,0,4,-154
" 1,891 ",20,0,126,36,3,0,3,0,-1,2,36,1
" 1,892 ",31,1,176,0,0,-4,0,-3,39,1,-1234,-1
" 1,893 ",31,0,0,-25,0,0,0,0,-1,0,28,11
" 1,894 ",30,0,166,-1,0,0,0,0,-5,-1,138,3
" 1,895 ",30,1,72,-1,0,0,0,0,-4,0,-71,-33
" 1,896 ",31,0,86,-10,0,0,0,0,1,0,0,13
" 1,897 ",31,0,211,10,0,0,0,0,40,1,-3700,0
" 1,898 ",31,0,124,-13,2,2,3,3,-4,-3,-27,3
" 1,899 ",29,0,73,37,0,0,0,0,23,0,-2,0
" 1,900 ",13,0,70,-10,0,0,0,0,2,0,8,-33
" 1,901 ",30,0,22,-1,0,0,0,0,-3,0,0,-15
" 1,902 ",31,0,150,-9,0,0,0,0,-11,1,211,-3
" 1,903 ",29,0,187,-16,0,-2,0,-3,37,-2,336,-1
" 1,904 ",30,0,205,10,0,-1,0,-3,116,4,-122,0
" 1,905 ",29,1,110,-2,0,0,0,0,-7,0,1,-3
" 1,906 ",29,0,195,12,1,1,3,3,65,3,-774,4
" 1,907 ",31,0,26,0,0,0,0,0,-4,0,-18,-13
" 1,908 ",31,0,0,0,0,0,0,0,0,0,-3,31
" 1,909 ",6,1,0,-35,0,0,0,0,-16,0,1,7
" 1,910 ",30,0,48,0,0,0,0,0,0,0,-66,31
" 1,911 ",31,0,220,20,4,4,3,3,50,-5,-314,0
" 1,912 ",31,0,93,-29,0,0,0,0,5,-2,233,13
" 1,913 ",28,0,133,8,0,0,0,0,17,0,-18,-16
" 1,914 ",30,0,85,12,0,0,0,0,9,3,0,19
" 1,915 ",1,0,0,0,0,0,0,0,0,0,0,0
" 1,916 ",31,0,109,6,0,0,0,0,13,0,116,0
" 1,917 ",28,0,104,-48,1,1,3,3,-10,-1,83,-2
" 1,918 ",31,0,60,25,0,0,0,0,1,0,-4,17
" 1,919 ",18,0,100,-5,0,0,0,0,0,0,-2,0
" 1,920 ",29,0,97,-31,0,0,0,0,-7,-2,-44,-3
" 1,921 ",31,0,97,-18,0,0,0,0,-8,0,-100,-64
" 1,922 ",31,0,82,-42,0,-1,0,-3,-9,-1,-31,4
" 1,923 ",31,0,131,-36,0,0,0,0,-3,-1,-169,0
" 1,924 ",28,0,142,-40,0,-2,0,-3,82,-2,238,-2
" 1,925 ",18,0,214,-5,1,-1,3,0,33,5,410,0
" 1,926 ",30,1,34,-24,0,0,0,0,-4,0,7,-30
" 1,927 ",28,0,205,17,0,0,0,0,143,2,7,0
" 1,928 ",30,0,121,-1,0,0,0,0,1,0,-240,1
" 1,929 ",28,0,7,-40,0,0,0,0,0,0,-30,31
" 1,930 ",30,0,105,10,3,0,3,0,26,1,-1680,-2
" 1,931 ",31,0,110,1,0,0,0,0,17,1,-92,3
" 1,932 ",31,0,69,-2,0,0,0,0,3,0,62,19
" 1,933 ",30,0,290,68,4,3,3,0,22,1,276,0
" 1,934 ",30,0,110,-2,0,0,0,0,15,0,-72,-1
" 1,935 ",30,0,179,62,1,-1,2,-1,21,6,-6143,0
" 1,936 ",30,0,161,-5,0,0,0,0,8,0,2589,-4
" 1,937 ",25,0,118,-3,0,0,0,0,7,0,-14,-1
" 1,938 ",30,0,156,-4,1,0,4,1,13,-3,13,-8
" 1,939 ",30,0,185,-18,1,-1,3,0,57,6,396,0
" 1,940 ",4,0,25,-10,0,0,0,0,-24,0,0,11
" 1,941 ",30,0,205,30,1,1,3,3,39,0,2386,0
" 1,942 ",30,0,194,6,0,0,0,0,45,8,363,0
" 1,943 ",24,0,89,-29,0,0,0,0,-17,-2,-1,0
" 1,944 ",1,0,0,0,0,0,0,0,0,0,0,0
" 1,945 ",30,0,35,-18,0,-1,0,-3,0,0,0,6
" 1,946 ",28,0,54,8,0,0,0,0,0,0,6,31
" 1,947 ",27,1,86,0,0,0,0,0,3,0,0,-17
" 1,948 ",30,0,88,6,0,0,0,0,3,0,60,-85
" 1,949 ",30,0,157,0,0,-1,0,-3,10,0,-61,1
" 1,950 ",28,0,119,41,0,0,0,0,7,1,-1,10
" 1,951 ",30,0,0,0,0,0,0,0,0,0,0,31
" 1,952 ",29,0,191,-4,0,-1,0,-3,38,9,-40,13
" 1,953 ",28,0,0,0,0,0,0,0,0,0,0,31
" 1,954 ",30,0,141,-1,4,2,3,0,11,0,-9,0
" 1,955 ",29,0,122,8,0,0,0,0,-1,0,-137,11
" 1,956 ",30,0,77,-49,0,0,0,0,-14,-1,99,5
" 1,957 ",28,0,149,-1,1,1,3,3,16,0,-289,-5
" 1,958 ",21,0,118,-1,0,0,0,0,45,0,-505,4
" 1,959 ",29,0,142,1,0,0,0,0,38,1,0,2
" 1,960 ",30,0,188,-14,0,0,0,0,-7,-1,514,0
" 1,961 ",27,1,89,-53,0,0,0,0,-8,-4,86,-5
" 1,962 ",30,0,80,10,0,0,0,0,16,0,91,9
" 1,963 ",15,0,53,15,0,0,0,0,2,0,0,0
" 1,964 ",22,0,14,-11,0,0,0,0,0,0,-1,-6
" 1,965 ",30,0,162,-14,1,1,3,3,-12,1,97,0
" 1,966 ",30,0,79,-10,1,0,3,0,4,0,-13,-25
" 1,967 ",30,0,149,-2,2,2,3,3,31,-7,1789,-3
" 1,968 ",30,0,89,-2,0,-1,0,-2,-22,0,-67,-3
" 1,969 ",29,0,118,-3,0,0,0,0,34,-2,-80,5
" 1,970 ",15,0,132,0,1,0,3,0,23,0,-27,3
" 1,971 ",30,0,0,-113,0,0,0,0,-23,0,69,7
" 1,972 ",30,0,176,13,0,0,0,0,40,13,768,0
" 1,973 ",30,0,234,3,1,-2,3,0,-2,-2,-1044,-2
" 1,974 ",30,0,184,-2,1,0,3,0,4,-11,-356,0
" 1,975 ",24,1,77,-17,2,1,3,0,29,0,120,-6
" 1,976 ",30,0,135,18,1,0,2,0,52,3,387,2
" 1,977 ",29,0,79,-62,0,0,0,0,-15,-2,-55,3
" 1,978 ",27,0,186,19,0,0,0,0,84,-1,1922,-1
" 1,979 ",29,0,24,-8,0,0,0,0,0,0,0,31
" 1,980 ",30,0,92,-1,0,0,0,0,-10,-1,64,2
" 1,981 ",29,0,128,0,0,-1,0,-3,-1,0,-3,7
" 1,982 ",28,0,40,25,0,0,0,0,4,0,-1,31
" 1,983 ",29,0,145,-34,0,-1,0,-2,-9,-2,48,0
" 1,984 ",30,0,116,12,0,0,0,0,27,0,-70,-5
" 1,985 ",30,0,145,36,0,0,0,0,-3,1,-308,-7
" 1,986 ",28,0,97,-1,0,0,0,0,2,0,12,2
" 1,987 ",24,1,0,0,0,0,0,0,0,0,38,31
" 1,988 ",23,0,128,33,0,0,0,0,11,1,38,2
" 1,989 ",30,0,51,33,0,0,0,0,4,0,7,30
" 1,990 ",29,0,112,-39,0,0,0,0,-7,-2,58,-4
" 1,991 ",28,0,199,-7,0,-1,0,-3,17,3,-503,0
" 1,992 ",28,1,69,7,1,-1,4,1,42,0,-68,0
" 1,993 ",12,0,59,-10,0,0,0,0,-5,0,-54,13
" 1,994 ",29,0,76,-15,0,0,0,0,5,0,764,-2
" 1,995 ",29,0,157,26,0,0,0,0,124,1,-5,-1
" 1,996 ",30,0,80,0,0,0,0,0,0,0,40,31
" 1,997 ",10,1,130,-15,2,-2,3,0,35,0,0,0
" 1,998 ",28,0,212,-14,0,-1,0,-3,-3,-4,11604,0
" 1,999 ",29,0,36,29,0,0,0,0,0,0,-55,31
" 2,000 ",26,0,71,35,0,0,0,0,8,0,-560,31
" 2,001 ",29,0,134,36,0,0,0,0,7,3,-215,-19
" 2,002 ",30,0,117,11,1,1,3,3,181,0,12,0
" 2,003 ",27,1,62,13,0,0,0,0,4,0,-104,31
" 2,004 ",30,0,100,-4,0,0,0,0,13,1,1,14
" 2,005 ",29,0,47,-19,0,0,0,0,29,0,34,-5
" 2,006 ",30,0,81,-10,0,0,0,0,4,0,8,-3
" 2,007 ",28,0,34,1,0,0,0,0,0,0,-88,31
" 2,008 ",30,0,96,18,0,0,0,0,16,0,82,31
" 2,009 ",29,0,132,59,0,0,0,0,2,1,106,30
" 2,010 ",30,0,204,-3,1,0,3,0,92,-4,982,0
" 2,011 ",30,1,0,0,0,0,0,0,-2,0,0,-74
" 2,012 ",29,0,78,10,2,2,3,3,15,0,203,-3
" 2,013 ",15,0,71,15,1,1,3,3,-25,0,-28,0
" 2,014 ",29,0,167,-29,0,-2,0,-3,-26,2,85,0
" 2,015 ",28,0,74,-49,0,0,0,0,-10,-3,-17,-17
" 2,016 ",28,0,137,-33,1,1,4,4,19,-2,108,-1
" 2,017 ",30,0,139,70,0,0,0,0,16,1,581,21
" 2,018 ",30,0,103,4,0,0,0,0,-5,0,19,-11
" 2,019 ",29,0,198,8,0,-3,0,-3,21,3,-1467,0
" 2,020 ",28,0,111,8,0,0,0,0,12,0,295,-1
" 2,021 ",25,0,204,-10,2,1,2,-1,52,5,-139,0
" 2,022 ",26,0,90,-15,0,0,0,0,7,0,4779,9
" 2,023 ",29,0,149,-2,0,0,0,0,26,2,-58,-30
" 2,024 ",29,0,213,0,0,0,0,0,13,2,44,-1
" 2,025 ",28,0,18,-15,0,0,0,0,0,0,-4634,31
" 2,026 ",30,0,136,1,1,1,3,3,12,0,-470,-3
" 2,027 ",28,0,129,20,0,0,0,0,13,1,176,-11
" 2,028 ",29,0,100,-13,0,0,0,0,-1,-1,-52,-55
" 2,029 ",29,0,184,-10,0,0,0,0,26,-1,187,0
" 2,030 ",28,0,79,51,0,0,0,0,4,2,15,30
" 2,031 ",29,0,153,7,0,-1,0,-3,59,1,18,-4
" 2,032 ",29,0,107,-32,1,-1,3,0,-15,0,-4,0
" 2,033 ",29,0,100,42,1,0,3,0,19,0,134,-85
" 2,034 ",28,0,148,2,0,0,0,0,3,2,-10,-3
" 2,035 ",28,0,81,-19,0,0,0,0,-6,0,-12,-1
" 2,036 ",29,0,144,2,1,1,3,3,17,1,240,0
" 2,037 ",29,0,100,-47,0,0,0,0,20,-2,-29,0
" 2,038 ",29,0,10,-1,0,0,0,0,1,0,0,-4
" 2,039 ",29,0,173,-11,0,0,0,0,-3,-1,-145,-4
" 2,040 ",20,0,224,4,4,4,3,3,184,0,-1686,0
" 2,041 ",29,0,125,14,0,0,0,0,37,0,-40,-3
" 2,042 ",29,0,146,-9,2,1,3,0,35,-1,256,0
" 2,043 ",29,0,72,-11,0,0,0,0,-39,0,-11,0
" 2,044 ",29,0,186,9,0,0,0,0,-10,1,531,0
" 2,045 ",29,0,137,25,0,0,0,0,22,0,104,0
" 2,046 ",29,0,108,-11,0,0,0,0,-2,0,2662,4
" 2,047 ",29,0,0,0,0,0,0,0,0,0,39,31
" 2,048 ",29,0,68,-24,0,0,0,0,0,-1,1657,2
" 2,049 ",28,0,125,1,0,0,0,0,47,0,679,2
" 2,050 ",29,0,202,-1,0,0,0,0,44,-4,1699,0
" 2,051 ",29,0,47,-27,0,-1,0,-3,-4,-1,3,2
" 2,052 ",29,0,90,-65,0,0,0,0,-1,-1,-54,1
" 2,053 ",28,0,151,71,0,0,0,0,8,1,-11,30
" 2,054 ",29,0,231,-11,3,2,3,0,-23,0,-15,0
" 2,055 ",29,0,125,2,0,0,0,0,-4,0,264,0
" 2,056 ",29,0,149,26,0,0,0,0,1,0,625,-3
" 2,057 ",23,0,91,-62,0,0,0,0,0,-1,606,6
" 2,058 ",29,0,185,25,0,0,0,0,34,1,-140,3
" 2,059 ",29,0,55,10,0,0,0,0,10,0,0,-3
" 2,060 ",29,0,136,14,0,0,0,0,19,0,-158,-1
" 2,061 ",26,0,81,-1,0,0,0,0,-2,0,-133,9
" 2,062 ",29,0,0,0,0,0,0,0,0,0,0,31
" 2,063 ",29,0,174,-12,0,-5,0,-3,-45,-2,-73,0
" 2,064 ",29,0,80,-12,1,0,3,0,-11,0,-20,0
" 2,065 ",27,0,151,-8,1,1,3,3,42,-1,-7,5
" 2,066 ",29,0,126,20,0,0,0,0,17,0,-49,-4
" 2,067 ",29,0,109,1,0,0,0,0,2,0,290,12
" 2,068 ",29,0,22,-52,0,0,0,0,-10,0,-171,-32
" 2,069 ",29,0,42,-22,0,0,0,0,-48,0,2,0
" 2,070 ",29,0,0,-12,0,0,0,0,-2,0,0,18
" 2,071 ",29,0,88,-6,0,0,0,0,4,0,0,25
" 2,072 ",29,0,215,-10,1,1,3,3,-65,0,2093,0
" 2,073 ",25,1,152,-14,0,0,0,0,5,-2,512,0
" 2,074 ",26,0,6,6,0,0,0,0,0,0,15,31
" 2,075 ",22,0,142,-13,0,0,0,0,31,0,-24,-2
" 2,076 ",29,0,29,-69,0,0,0,0,0,0,19,31
" 2,077 ",28,1,13,-4,0,0,0,0,0,0,-2,30
" 2,078 ",28,0,31,-54,0,0,0,0,-8,0,-18,-1
" 2,079 ",29,0,74,-10,0,0,0,0,-1,0,5,-113
" 2,080 ",29,0,4,-25,0,0,0,0,0,0,76,31
" 2,081 ",28,0,88,0,1,1,3,3,170,-1,-62,0
" 2,082 ",28,1,5,-25,0,0,0,0,-1,0,0,14
" 2,083 ",28,0,145,27,1,0,3,0,48,2,-1671,0
" 2,084 ",21,1,5,5,0,0,0,0,2,0,-1,30
" 2,085 ",14,0,125,0,1,1,3,3,15,0,-380,19
" 2,086 ",29,0,101,-27,0,0,0,0,4,-1,-24,4
" 2,087 ",29,0,74,-46,0,0,0,0,-3,-1,443,-6
" 2,088 ",28,0,160,8,0,0,0,0,69,-1,163,0
" 2,089 ",28,0,55,8,0,0,0,0,4,0,0,3
" 2,090 ",29,0,182,3,0,0,0,0,69,-1,-316,1
" 2,091 ",29,0,39,0,0,0,0,0,1,0,0,11
" 2,092 ",29,0,67,1,0,0,0,0,11,0,-25,19
" 2,093 ",28,0,65,-1,0,0,0,0,0,0,-4,31
" 2,094 ",27,0,28,5,0,0,0,0,-3,0,270,4
" 2,095 ",28,0,186,11,1,0,3,0,168,-1,8,0
" 2,096 ",26,0,31,-26,0,0,0,0,-2,0,13,-84
" 2,097 ",29,0,29,-1,0,0,0,0,18,0,-1,3
" 2,098 ",28,0,37,-33,0,0,0,0,5,0,40,2
" 2,099 ",28,0,75,0,0,0,0,0,-1,0,0,10
" 2,100 ",28,0,126,6,0,0,0,0,26,-4,263,7
" 2,101 ",29,0,124,7,0,0,0,0,13,0,-22,24
" 2,102 ",16,0,225,52,1,1,3,3,62,-2,-354,-2
" 2,103 ",23,0,120,-27,0,0,0,0,7,-1,158,6
" 2,104 ",29,0,63,7,0,0,0,0,12,0,0,31
" 2,105 ",7,0,66,-3,0,0,0,0,-5,-3,-14,5
" 2,106 ",28,0,115,-37,0,0,0,0,21,-2,0,0
" 2,107 ",28,0,69,-29,0,0,0,0,-4,0,-149,-29
" 2,108 ",28,0,3,3,0,0,0,0,0,0,8,31
" 2,109 ",25,0,215,8,1,-1,3,0,42,0,103,-1
" 2,110 ",20,0,50,0,1,-1,3,0,16,0,1,20
" 2,111 ",20,0,230,-19,2,-1,3,0,-28,-2,-482,-1
" 2,112 ",20,0,107,10,0,-3,0,-3,0,0,191,-5
" 2,113 ",20,0,129,26,0,0,0,0,-4,1,121,1
" 2,114 ",19,0,224,14,2,1,3,0,63,2,467,0
" 2,115 ",21,0,84,21,0,0,0,0,2,2,5,8
" 2,116 ",19,0,66,9,0,0,0,0,22,0,12,0
" 2,117 ",14,1,72,0,0,0,0,0,24,0,23,0
" 2,118 ",20,0,44,-37,1,0,3,0,-31,0,8,1
" 2,119 ",20,0,89,57,0,0,0,0,4,2,646,31
" 2,120 ",20,1,0,0,0,0,0,0,0,0,0,31
" 2,121 ",20,0,147,30,0,0,0,0,88,3,-24,-3
" 2,122 ",21,0,60,1,0,0,0,0,0,0,61,10
" 2,123 ",21,0,149,-18,0,0,0,0,2,-2,-244,1
" 2,124 ",21,0,87,5,0,0,0,0,-7,0,1100,-1
" 2,125 ",2,0,0,0,0,0,0,0,0,0,0,0
" 2,126 ",17,0,94,-5,0,0,0,0,-5,0,-403,-4
" 2,127 ",19,0,152,-3,1,1,3,3,-18,-1,-40,-1
" 2,128 ",21,0,221,66,0,0,0,0,148,6,-1215,-1
" 2,129 ",21,0,179,-1,1,0,3,0,35,-2,-270,-1
" 2,130 ",20,0,136,-2,3,2,3,0,39,2,-45,0
" 2,131 ",20,0,163,-20,0,-1,0,-3,17,-6,259,0
" 2,132 ",21,0,170,0,1,1,3,3,15,-3,-46,0
" 2,133 ",21,0,118,0,0,0,0,0,2,0,-320,0
" 2,134 ",20,0,120,0,0,0,0,0,4,0,-250,-25
" 2,135 ",21,0,76,-48,0,0,0,0,-3,-1,31,-9
" 2,136 ",19,0,68,-21,1,-4,3,0,-9,0,15,1
" 2,137 ",21,0,211,-6,3,1,2,0,56,5,178,3
" 2,138 ",20,0,131,15,0,0,0,0,148,1,14,-9
" 2,139 ",21,0,68,68,0,0,0,0,12,1,0,31
" 2,140 ",7,0,1,-1,0,0,0,0,0,0,0,5
" 2,141 ",21,0,138,11,0,0,0,0,80,0,690,-12
" 2,142 ",21,0,205,-28,1,-1,3,0,44,0,-484,0
" 2,143 ",21,0,91,2,0,0,0,0,1,3,-7,14
" 2,144 ",19,0,28,-1,0,0,0,0,0,0,-11,31
" 2,145 ",21,0,148,12,1,-2,0,-3,19,3,-1145,6
" 2,146 ",20,0,120,-15,0,-1,0,0,-24,0,16,-2
" 2,147 ",21,0,82,46,1,1,3,3,12,0,23,31
" 2,148 ",21,0,0,0,0,0,0,0,0,0,45,31
" 2,149 ",21,0,145,29,0,0,0,0,20,12,15,2
" 2,150 ",21,0,158,30,0,0,0,0,-3,0,225,-3
" 2,151 ",15,0,75,-2,0,0,0,0,3,0,-98,3
" 2,152 ",21,0,34,-27,0,0,0,0,0,0,174,0
" 2,153 ",19,0,155,8,0,-2,0,-3,59,10,0,0
" 2,154 ",21,0,90,16,0,0,0,0,5,2,0,5
" 2,155 ",21,0,7,-3,0,0,0,0,0,0,1,-33
" 2,156 ",19,0,0,0,0,0,0,0,0,0,0,31
" 2,157 ",18,0,20,-26,0,0,0,0,-3,0,1,24
" 2,158 ",20,0,145,0,0,-1,0,-3,-8,0,-84,0
